class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,120656,na,0,na,0,0,0,0,0,0,13160,1325268,4595328,1728152,4266,0,4426670,31942,124,0,0,0,6331822,5082108,2119142,1045604,0,0,0,0,0,0,0,0,0,0,0,0,1952528,5209358,504288,0,8998,9296,25454,67974,4810274,2743920,242,10,6,0,2645032,1381854,733216,474442,336936,297184,384904,792336,545078,75192,8452086,216,256,2718,874,4426670,163436,1126698,981488,318900,350580,339020,278840,253020,289900,1310700,1310700,271180,120656.38,8452086,8452086,8291280,57406,992484,102438,1177700,7666174,1209600,0,na,na,na,7137171.84,0,519086.4,na,na,0,0,0,471958,2852240,3636148,644704,49684,10986,454,na,0,8452086,na,7180,1236,226662,343730,702680,5990606,386476,7602,2,0,na,na,na,na,na,na,na,na,na,6576,266,0,0,0,0,0,0,0,0,114022,57288,10094,0,0,208540,38326,8603740,2342690,0,0,0,0,4396140,na,na,557864,1604934,1085328,477164,1806720,1274752,427110,178612,242332,11358,0,0
neg,40392,na,0,na,0,0,0,0,0,0,11676,503898,1870850,152430,734,0,1292738,0,0,0,0,0,2207244,1911702,804424,261530,0,0,0,0,0,0,0,0,0,0,0,35110,956360,709960,838158,0,2590,732,1352,1252,18728,2514760,168,6,0,0,811192,767278,322552,229878,161992,158226,88462,8,0,0,3011846,0,2,68,240,1292738,48116,594056,207218,366700,273940,na,na,na,na,na,na,160260,40392.91,3011846,3011846,3000876,13212,171470,56922,589300,2539588,1209600,0,na,na,na,2212668.48,0,326462.4,0,404,0,0,0,98630,1078534,1250934,103746,5786,1884,74,na,0,3011846,na,3794,332,59784,214554,104506,994048,1138298,24058,214,0,na,na,na,na,na,na,na,na,na,1436,126,0,0,0,0,0,0,0,0,21992,32496,6602,0,0,129744,22102,3193960,556354,0,0,0,0,39352330,816.32,810,343292,366950,281636,167774,389468,355468,340172,228352,66476,0,0,0
neg,42700,na,372,308,0,0,0,0,0,0,722,146374,1581982,671640,28526,2970,1245216,0,86,0,0,0,2148100,1912714,367014,210346,0,0,0,0,306,554,0,0,0,0,0,19388,1030838,1013022,368966,0,1120,658,1346,57722,1972772,398578,18,0,0,0,775092,547776,238444,210428,177596,148034,136648,198102,94,0,2515250,654,530,838,0,1245216,37622,178942,186900,151800,201240,na,na,na,na,na,na,11140,42700.1,2515250,2515250,2515096,17141,20196,7546,93200,2432214,1209600,63704,0,134,0,2138068.8,0,291677.76,0,0,0,0,0,15474,694500,1461892,250080,8216,2026,26,712,722,2515250,na,1994,242,34952,159624,105020,1448274,676712,5262,134,0,354,774,1633124,152524,34,620,0,0,2151676,1038,216,0,0,0,0,0,0,0,0,17058,32356,7214,0,0,83072,16648,621940,113384,0,0,0,0,41700180,504.26,552,307848,348794,196484,97702,218142,202692,243528,239650,571872,5502,0,0
neg,12494,na,78,34,0,0,0,0,0,82030,592604,68906,1384,0,0,0,288732,0,110,0,48148,67568,637154,625166,128526,38702,0,0,0,0,136,262,0,0,0,0,0,0,180,512218,232526,0,4180,226,260,438,55498,684322,0,0,0,0,171736,235614,160254,75240,33704,20134,13268,14628,20318,28,814032,670,1032,500,0,288732,6914,69368,58906,na,na,na,na,na,na,na,na,126860,12494.33,814032,814032,814440,3844,0,80310,812200,744924,1209600,10392,0,20,0,591657.6,0,151688.64,20,158,0,70252,526278,138238,6608,2822,656,70,0,0,8,20,814032,na,1982,154,6482,32730,40346,545418,111924,5816,72,0,56,338,591420,436944,0,0,0,0,598150,548,74,0,0,0,0,0,0,0,0,4410,1514,810,371534,75204,8144,1472,1720,172,772790,92,0,0,0,476.18,344,156044,56720,29132,18002,48326,32512,356176,47966,46,0,0,0
neg,40576,na,0,na,0,0,0,0,0,0,14582,591682,1564484,402426,7700,52,1203292,0,0,0,0,0,2413660,2217496,284094,152648,0,0,0,0,0,0,0,0,0,0,0,4694,1342042,1216182,18008,0,1570,354,710,20174,1783984,774126,6,2,0,0,701600,843986,290502,249154,211950,164798,117638,1298,0,0,2698290,1126,1036,1580,0,1203292,24974,156652,126272,118460,133760,na,na,na,na,na,na,26300,40576.57,2698290,2698290,2675588,13913,25478,24806,273140,2580926,1209600,0,na,na,na,2426592,0,150946.56,0,0,0,0,138,103702,987184,1177258,294584,14144,3678,238,na,0,2698290,na,3740,522,30592,108376,130484,1716824,578838,11466,80,4,na,na,na,na,na,na,na,na,na,1458,130,0,0,0,0,0,0,0,0,13224,0,0,0,0,0,0,0,0,0,0,0,0,1555290,982.6,1230,165910,503262,472008,265360,527334,330286,138454,64308,102692,11312,0,0
neg,32564,na,0,na,0,0,0,0,0,0,3000,444412,1323874,245256,88,0,967704,0,0,0,0,0,1929820,1757214,255716,129866,0,0,0,0,0,0,0,0,0,0,0,86864,1216268,415282,298216,0,3094,1056,1242,1942,813592,1194146,1558,0,0,0,848110,295770,166788,125164,104714,107342,151870,164454,49958,2460,2186022,228,632,380,18,967704,19282,129118,125118,153860,1310700,1310700,1310700,1310700,1310700,1310700,1310700,97300,32563.77,2186022,2186022,2161488,13138,115254,94676,971980,2016630,1209600,0,na,na,na,1874630.4,0,138273.6,na,na,0,0,0,173446,1020842,752302,54014,14374,1652,0,na,130,2186022,na,3126,384,43472,85036,133040,1591252,157148,3172,0,0,na,na,na,na,na,na,na,na,na,1096,54,0,0,0,0,0,0,0,0,11152,51392,8358,0,0,77990,11622,4532620,616904,0,0,0,0,3628680,na,na,151068,393648,265410,146790,335982,382174,180534,79058,79682,2284,0,0
neg,38018,na,148,140,0,0,0,0,0,0,438,119482,1282714,812874,90482,5902,943092,0,0,0,0,0,2174564,1952274,393012,185028,0,0,0,0,264,104,0,0,0,0,0,0,516294,1582704,212894,0,3740,3330,10530,42318,1972808,279148,16,2,0,0,653450,574120,191866,157434,134368,118354,182638,289858,9792,12,2567858,418,260,456,24,943092,22350,269116,122842,207760,157580,na,na,na,na,na,na,24060,38018.63,2567858,2567858,2572360,17721,7720,12802,144540,2311892,1209600,62254,8,80,0,1927937.28,0,382622.4,0,0,0,0,0,48380,454626,1259206,514266,30010,5088,316,102,106,2567858,na,3026,370,44834,176404,100882,1203204,774500,8616,56,0,278,302,1746362,92124,0,6086,0,6,1939844,1152,42,0,0,0,0,0,0,0,0,12462,25452,10630,0,0,50222,10756,6266460,777362,0,0,0,0,0,1088.38,906,393474,289904,245058,118444,235630,209980,212500,197286,384074,25542,0,0
neg,1380,0,28,22,0,0,0,0,0,678,76824,36976,6440,0,0,0,53806,0,0,0,4662,7996,121442,114648,30378,3992,0,0,0,0,32,0,0,0,0,0,0,0,0,10282,110636,0,1560,92,46,80,214,116608,922,1396,0,0,65130,34172,11228,4030,3018,1974,1034,284,48,0,156590,8,4,30,0,53806,1230,18476,11776,na,na,na,na,na,na,na,na,29620,1380.97,156590,156590,158042,390,0,15142,155740,121104,1209600,2990,0,10,0,74328.96,0,45528.96,2,40,0,182,15374,44236,18036,30634,12420,32,4,0,4,10,156590,0,1482,72,2692,9524,17618,16834,66348,6192,156,0,24,0,73070,32902,0,46,0,0,76336,278,92,0,0,0,0,0,0,0,0,972,156,28,0,0,2184,506,0,0,0,0,0,0,380970,233.26,188,48142,15754,5412,2322,3752,2590,4160,37976,810,0,0,0
neg,59616,na,2130706432,798,0,0,0,0,0,0,468,68414,2307676,2124048,192612,28134,2262820,0,106,0,0,0,4045952,3304876,1159566,642410,0,0,7844,0,2502,368,0,0,0,0,0,49428,435522,2081144,2155258,0,3446,658,1498,3400,125508,4585292,1550,0,0,0,1451686,1100938,371712,284560,259672,248950,340608,639456,23770,0,5206532,38,388,640,60,2262820,82130,594150,558668,329540,244140,268480,230380,na,na,na,na,76540,59616.38,5206532,5206532,5191462,36827,1202,29928,356640,4721352,1209600,161362,2,130,0,3786042.24,0,931400.64,0,818,0,0,0,10520,558970,2372764,1682912,87564,8196,426,420,438,5206532,na,7920,796,129812,502054,216730,2647874,1174654,41040,472,0,1222,1060,3864786,67874,0,622,0,32,3870230,3156,278,0,0,0,0,0,0,0,0,54658,34036,26624,0,0,72814,20208,10293000,1032372,838164,1290,0,0,2176680,1841.44,1874,961144,959604,653740,347606,885708,775748,129488,6912,1392,10,0,0
neg,8,na,4,0,0,0,0,0,0,0,28,0,3946,0,0,0,1588,0,64,0,0,0,13976,12634,2092,340,0,0,0,0,0,0,0,0,0,0,0,0,3974,0,0,0,78,8,24,16,170,3678,0,0,0,0,3508,334,74,24,20,14,0,0,0,0,16070,0,2,0,0,1588,104,876,1206,na,na,na,na,na,na,na,na,2040,8,16070,16070,16798,7,126,1550,16000,3974,1209600,270,0,8,0,1612.8,0,2338.56,0,14,0,0,0,0,2620,1348,6,0,0,0,0,4,16070,na,68,8,16,20,192,1270,1744,586,70,0,2,0,966,38,0,26,0,0,2386,62,24,0,0,0,0,0,0,0,0,86,0,2,0,0,86,24,2040,420,16840,18,0,0,0,66.68,20,2506,1326,138,4,0,0,0,0,0,0,0,0
neg,6730,na,552,464,0,0,0,0,0,0,6144,222048,145334,4474,0,0,174108,0,0,0,0,0,362852,340622,42786,15784,0,0,0,0,246,186,0,852,4436,4534,7854,20296,122962,89790,127276,0,1968,62,78,96,798,374998,0,0,0,0,141382,204216,22974,6898,1554,852,124,0,0,0,405698,16,40,570,0,174108,3792,20898,21762,na,na,na,na,na,na,na,na,41960,6730.2,405698,405698,412286,1207,0,40118,404840,378000,1209600,8462,0,4,0,340042.56,0,36019.2,0,64,0,0,0,142220,218184,15316,1572,564,144,0,0,4,405698,na,2082,76,1224,21954,13562,265016,70222,3806,58,0,744,418,339396,188964,0,580,0,0,342304,414,56,0,0,0,0,0,0,0,0,1620,764,204,135432,35466,6454,1568,0,0,114,278,0,0,5730220,252.78,220,40536,44850,23576,11644,27236,127650,25042,75196,2270,0,0,0
neg,169332,na,na,na,na,na,0,0,0,0,161314,3784528,6448322,1006100,7764,1650,3964844,792,0,na,720,1430,9570278,8563848,2688300,943460,na,0,0,0,na,na,0,0,0,0,0,3137114,7859700,356376,56484,0,12434,13634,23730,341248,7641232,3377370,26,0,0,0,4769456,1730228,953774,798794,803000,945100,1139762,269158,400,0,12260860,na,na,na,na,3964844,100726,1589802,1093058,313540,247860,278920,239460,258880,266560,248400,238100,30080,169332.36,12260860,12260860,na,69597,na,na,140540,na,1209600,na,na,na,na,10094778.24,0,1299418.56,na,na,0,0,5096,932320,5363024,4428504,578110,81614,20078,926,na,na,12260860,na,10578,2118,579354,480356,1758160,8156584,415978,6528,16,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,57536,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1355500,2217362,1417988,890784,2470886,1902848,971724,166738,15524,320,na,na
neg,2868,na,108,96,0,0,0,0,0,0,6564,119090,28644,0,0,0,79194,0,0,0,0,0,146622,134534,25332,6860,0,0,0,0,246,66,0,0,0,0,0,0,39602,4382,110314,0,2590,1154,470,252,11464,138360,8,0,0,0,28360,82492,33266,7088,2086,592,318,94,2,0,172016,50,10,144,0,79194,1682,15108,9492,na,na,na,na,na,na,na,na,24560,2867.71,172016,172016,175748,656,2958,16920,171340,154298,1209600,1816,0,16,0,143306.88,0,10666.56,0,0,0,0,0,105364,44994,2862,864,210,4,0,0,208,172016,na,738,254,1078,6450,1978,23112,116928,3578,182,0,126,236,60794,81262,324,1070,0,0,145626,84,38,0,0,0,0,0,0,0,0,1086,284,68,0,0,1606,538,587120,60376,7958,6,0,0,1867860,1920.22,298,11842,10452,5516,3142,25978,97198,160,10,0,0,0,0
neg,53898,na,496,0,0,0,0,0,0,0,60908,1581832,1459554,108026,3654,0,1363964,0,16650,0,1880,4170,2854150,2463606,843820,308632,0,0,0,0,332,978,0,0,0,0,0,0,52958,975692,2185324,0,3602,4334,5492,9054,423194,2768296,2,0,0,0,882942,1379448,479164,174028,89748,57918,46992,72134,31268,332,3700544,1592,878,990,2,1363964,42284,551236,286872,367120,229640,228840,na,na,na,na,na,9560,53898.23,3700544,3700544,3711818,17053,2552,1818,63080,3213974,1209600,80858,0,0,0,2887784.64,0,322575.36,38,832,0,0,7824,463432,1762462,870316,97612,10592,1736,0,0,422,3700544,na,4312,686,293932,196584,2577022,141278,160,0,0,0,0,0,0,0,0,0,0,0,0,3244,268,0,0,0,0,0,0,0,0,24328,21068,7806,7216672,1035280,129242,19492,37875220,3956988,136022,57926,0,0,13898280,1218.34,1556,351408,488154,395834,179010,323076,236398,289016,886236,64842,0,0,0
neg,29072,na,0,na,0,0,0,0,0,0,226,186298,1283282,300904,1992,0,854600,0,0,0,0,0,1639164,1531684,186076,83480,0,0,0,0,0,0,0,0,0,0,0,9006,827276,256040,680380,0,3216,1408,2716,3370,951334,810652,6,0,0,0,721958,290978,209620,161444,116992,93758,89618,81346,6988,0,1825408,158,122,310,22,854600,15982,81876,103636,123220,na,na,na,na,na,na,na,60560,29072,1825408,1825408,1818432,10921,25408,59936,613240,1772702,1209600,0,na,na,na,1513526.4,0,256544.64,0,0,0,0,0,18164,811666,861888,72924,6912,1148,0,na,0,1825408,na,2462,212,125932,138326,121206,1334910,47398,2248,8,0,na,na,na,na,na,na,na,na,na,876,84,0,0,0,0,0,0,0,0,7132,22374,5508,0,0,59684,9094,3054900,377016,0,0,0,0,28072000,407.22,530,268512,206758,164594,92246,221146,277254,282978,174740,84352,122,0,0
neg,20,0,32,20,2,2,0,0,0,502,5444,2728,3502,0,0,0,4680,0,92,0,1644,7062,13830,11852,42386,782,0,0,0,0,30,40,0,0,0,0,0,0,0,1068,11108,0,1292,30,28,40,34,436,9032,936,348,0,10326,480,130,274,136,130,346,172,36,146,57902,0,0,8,0,4680,240,38446,3864,na,na,na,na,na,na,na,na,42120,19.12,57902,57902,58546,36,0,5556,57620,12234,1209600,506,0,10,0,3012.48,0,8023.68,0,18,0,4,5126,2238,3612,452,744,0,0,0,12,16,57902,0,1260,24,14,984,2292,422,6230,904,46,0,40,146,2332,154,0,0,0,0,3678,60,148,0,0,0,0,0,0,0,0,286,0,0,728,410,108,36,2260,244,0,12,0,0,0,110.24,62,9524,2082,164,36,88,72,92,118,0,0,0,0
neg,10,na,20,2,2,2,na,na,na,na,na,na,na,na,na,na,2168,0,468,0,0,0,12224,9848,12180,108,0,0,0,0,8,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,24416,0,22,0,0,2168,134,10436,1660,na,na,na,na,na,na,na,na,12040,9.96,24416,24416,25050,17,72,2308,24220,5706,1209600,244,0,4,0,1840.32,29.76,2904,0,8,na,na,na,na,na,na,na,na,na,na,0,6,24416,na,na,na,na,na,na,na,na,na,na,na,8,2,1114,142,0,0,0,0,2170,66,62,0,0,0,30,0,0,0,0,146,0,0,78,18,16,12,1980,228,82,12,0,0,0,110.04,38,na,na,na,na,na,na,na,na,na,na,0,0
neg,22,0,26,26,0,0,0,0,0,0,14,8554,4506,0,0,0,2950,0,0,0,0,0,8556,3690,9740,2116,0,0,0,0,16,24,0,0,0,0,0,0,0,1190,11884,0,84,0,16,366,686,340,11582,0,0,0,11208,640,208,104,92,202,450,66,22,82,18332,0,2,0,2,2950,302,2408,7302,na,na,na,na,na,na,na,na,9400,22.61,18332,18332,19938,37,0,1656,18000,13142,1209600,478,2,4,0,3485.76,0,8596.8,0,14,0,0,0,4424,7450,1086,114,0,0,0,0,10,18332,0,1132,20,22,182,178,4492,5814,1214,20,0,48,94,4584,0,0,28,0,0,4584,192,80,0,0,0,0,0,0,0,0,404,0,0,1398,696,58,22,8580,860,4274,4,0,0,0,0.94,62,9774,2830,160,44,46,44,92,84,0,0,0,0
neg,170588,na,na,na,na,na,0,0,0,248524,3598804,5924488,2294618,131896,48,0,4821152,0,50,na,218396,374406,9634938,8647940,3876958,1093366,na,0,0,0,na,na,0,0,0,0,0,0,144,1466764,10731470,0,63912,44090,89356,160958,5764826,6075232,4,0,0,0,3653750,3108652,3447436,977578,378344,219370,148960,126492,80636,57160,13733170,na,na,na,na,4821152,178390,1674802,2196984,291300,310540,343880,304120,321440,327340,437740,384500,104140,170587.98,13733170,13733170,na,48201,na,na,395100,na,1209600,na,na,na,na,9485780.16,0,2706440.64,na,na,0,92062,1609820,5427600,3937248,989158,122094,19732,664,0,na,na,13733170,na,13348,2396,105112,2094088,703750,4500930,4701290,77278,186,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,78032,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2837654,2069514,889036,307652,540238,1260448,3437758,854482,1596,0,na,na
neg,55710,na,310,274,0,0,0,0,0,0,51832,1518208,1727382,139370,6808,0,1463386,0,0,0,0,0,3103914,2725398,536126,321836,0,0,0,0,468,184,0,0,0,0,0,33928,1457672,686422,1265578,0,1638,274,1204,11694,1499806,1872184,56796,4,0,0,892632,868458,334066,251796,216334,209906,410332,260076,0,0,3640478,58,440,74,4,1463386,43108,304806,230096,158360,157420,213140,na,na,na,na,na,1680,55710.12,3640478,3640478,3641698,24189,22600,118438,6020,3443600,1209600,113536,2,126,0,3101826.24,0,339505.92,0,0,0,0,4430,451210,1963584,952676,59458,9526,2648,68,140,146,3640478,na,3884,534,3248,215270,120286,1834146,1227676,38324,232,0,370,402,2992364,51628,0,3792,154,10,3126432,1828,58,0,0,0,0,0,0,0,0,21326,48844,18856,0,0,92606,20642,7409720,875114,0,0,0,0,4450890,1011.86,1200,363624,625480,410832,217834,465572,405894,361420,279292,311204,2448,0,0
neg,41832,na,566,490,0,0,0,0,0,0,142,182624,1556900,822706,29580,432,1138936,0,0,0,0,0,2291972,1992772,343354,275732,0,0,0,0,300,406,0,0,0,0,0,0,892548,1686316,13520,0,1584,772,1106,215584,2064190,309002,142,2,2,0,848542,532124,377740,355876,281326,188392,8384,0,0,0,2635510,0,236,84,0,1138936,33484,151764,190614,172900,144820,na,na,na,na,na,na,22720,41832.88,2635510,2635510,2644534,16527,16466,19866,213620,2592384,1209600,74652,2,64,0,2229133.44,0,360696.96,0,0,0,0,0,27540,551186,972376,987250,48406,4908,718,14,18,2635510,na,2332,290,127590,137356,185316,1935746,196220,7510,24,0,618,470,2163260,89102,0,46,0,26,2243908,1114,182,0,0,0,0,0,0,0,0,16938,27186,5200,0,0,72520,11572,352640,57418,0,0,0,0,2141960,586.6,638,374760,355958,317508,166942,335356,329418,265126,198212,242108,6996,0,0
neg,40150,na,200,156,0,0,0,0,0,0,6090,308170,1754526,477036,16952,0,1078012,0,0,0,0,0,2298128,2024610,351342,232214,0,0,0,0,168,110,0,0,0,0,0,101658,985664,1179518,295934,0,5282,8130,5500,49286,1649226,838870,6480,0,0,0,868720,661058,241960,187276,152272,133538,152980,163352,1618,0,2649982,110,908,354,4,1078012,29150,178978,171256,138120,179760,na,na,na,na,na,na,28320,40150.03,2649982,2649982,2655642,16299,5638,19942,225060,2562774,1209600,71966,0,154,0,2257075.2,0,303655.68,0,0,0,0,0,38040,654796,1541880,305706,17622,4620,110,86,114,2649982,na,3824,512,42224,173782,122410,1590926,612322,16556,218,0,326,318,1492884,145202,38,38526,0,0,2275188,1474,152,0,0,0,0,0,0,0,0,15720,40062,6528,0,0,55336,12830,2148540,247406,0,0,0,0,1196340,992.62,1058,319280,442058,352988,167440,356448,378276,230594,127222,173142,15326,0,0
pos,762958,na,na,na,na,na,776,281128,2186308,8123016,18022646,17301098,6753568,649400,33662,0,14649948,0,0,na,5043850,7995294,30556606,30750228,11311258,4023056,na,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,13248978,22775258,9051478,3522892,1865404,1339114,808046,603756,121146,15530,46928678,na,na,na,na,14649948,625808,4416756,6867730,360880,360780,362340,312140,332700,301160,357580,399320,231440,762958.1,46928678,46928678,58063226,264513,na,na,809460,53351602,1209600,na,na,na,na,39460076.16,0,6396803.52,na,na,598472,3427866,13985542,19947034,11835244,3217070,305942,32080,2320,32,na,na,46928678,na,44018,7646,3005974,2626958,22675436,24722062,269506,2,0,0,2568,9484,11671410,3283150,282,2846,0,0,12020128,na,na,na,na,na,na,na,na,na,na,382508,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
neg,1712,na,2130706432,40,0,0,0,0,0,0,96,0,92044,5724,0,0,40434,0,0,0,0,0,94784,87626,9152,4766,0,0,0,0,78,42,0,0,0,0,0,0,41626,5208,51030,0,84,40,44,68,37782,59846,0,0,0,0,32830,52246,9324,2704,616,120,22,2,0,0,103962,0,38,42,0,40434,792,4248,4878,na,na,na,na,na,na,na,na,9000,1712.23,103962,103962,108568,333,0,10236,103620,97864,1209600,1638,2,4,0,89742.72,0,8017.92,0,0,0,0,0,0,57730,39224,714,172,24,0,4,10,103962,na,162,18,802,3292,1108,48716,42542,1200,24,0,56,204,90936,23802,0,0,0,22,91014,80,22,0,0,0,0,0,0,0,0,468,248,178,0,0,1416,278,598580,59860,0,0,0,0,712250,54.66,62,9120,8812,5576,2948,29330,41006,968,102,2,0,0,0
neg,34,na,44,38,0,0,0,0,0,0,126,0,5854,3750,0,0,3662,0,0,0,0,0,8902,4990,8042,1494,0,0,0,0,38,28,0,0,0,0,0,0,9730,0,0,0,144,46,56,94,4012,5378,0,0,0,0,8520,862,208,68,38,10,18,6,0,0,16966,2,10,2,0,3662,312,3868,4156,na,na,na,na,na,na,na,na,7840,34.45,16966,16966,18452,19,0,1494,16740,9730,1209600,788,0,10,0,5411.52,0,4237.44,0,0,0,0,0,0,2532,6770,342,86,0,0,8,12,16966,na,178,24,30,562,716,3328,3464,1376,52,0,72,138,5054,60,10,12,0,0,6056,118,70,0,0,0,0,0,0,0,0,228,0,0,0,0,328,78,280,26,0,0,0,0,0,96.92,62,4770,4054,660,114,58,26,48,0,0,0,0,0
neg,39112,na,2130706436,576,0,0,0,0,0,0,390,81340,1227816,977358,52184,1040,1040584,0,0,0,0,0,2119944,1878150,287312,199244,0,0,0,0,598,108,0,0,0,0,0,0,226424,2101674,12030,0,1464,994,1108,1464,233926,2101096,76,0,0,0,649982,591872,339186,287022,206546,132562,84884,48068,6,0,2407712,22,840,502,10,1040584,25788,93302,192106,139020,na,na,na,na,na,na,na,143460,39111.21,2407712,2407712,2404122,14794,4894,116448,1192740,2340128,1209600,70120,2,58,0,2058137.28,0,279474.24,0,466,0,0,0,16694,608882,1154202,531514,24138,4450,248,24,32,2407712,na,3776,494,92150,160000,120448,1407290,548056,7730,184,0,936,344,1540740,122630,0,730,0,14,2074902,1744,164,0,0,0,0,0,0,0,0,13450,7986,3436,0,0,34418,13614,15817900,1638884,0,0,0,0,10715580,1013.4,1082,293180,458416,217060,93394,156756,237352,159962,161518,533302,29188,0,0
neg,3276,na,66,60,0,0,0,0,0,0,122,17902,133704,22186,0,0,88008,0,0,0,0,0,180070,172230,14542,5470,0,0,0,0,54,18,0,0,0,0,0,2248,103214,68452,0,0,114,50,82,164,76370,97134,0,0,0,0,74334,69234,20940,8472,624,162,116,32,0,0,194638,982,1038,1068,0,88008,1216,9626,4878,na,na,na,na,na,na,na,na,14240,3275.3,194638,194638,200270,675,0,19326,194340,173914,1209600,2114,0,2,0,164048.64,0,9739.2,0,0,0,0,0,4416,120660,46734,1576,460,68,0,0,4,194638,na,228,38,74,4944,2684,16940,145542,3440,24,0,116,114,164224,117128,46,120,0,0,165102,108,52,0,0,0,0,0,0,0,0,594,1152,242,0,0,4370,638,100,8,0,0,0,0,2275320,77.14,72,10656,11658,7386,4860,25094,114258,2,0,0,0,0,0
neg,0,na,0,na,0,0,0,0,0,374,15840,31504,2990,0,0,0,18058,0,0,0,1292,3238,54512,45334,20054,3800,0,0,0,0,0,0,0,0,0,0,0,0,2082,37446,11180,0,206,58,76,84,1200,49080,4,0,0,0,33416,9796,4814,1358,568,150,92,498,16,0,75938,0,0,0,0,18058,616,8892,10880,na,na,na,na,na,na,na,na,19360,na,75938,75938,70728,167,0,7030,75040,50708,1209600,0,na,na,na,21949.44,14499.84,12858.24,0,18,0,48,5668,34096,8900,1678,296,22,0,0,na,0,75938,na,1404,42,652,1634,5968,40518,490,0,0,0,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,752,0,0,0,0,0,0,0,0,0,0,0,0,0,175.16,204,29438,5848,1052,382,1376,5578,5890,1136,8,0,0,0
neg,151040,na,na,na,na,na,0,0,0,0,10722,802790,5010860,2918868,41464,0,3387830,0,58,na,0,0,6877824,5756332,2109762,1089136,na,0,0,0,na,na,0,0,0,0,0,164,3182098,5586556,15886,0,6396,3070,6274,13364,850114,7812402,93058,26,0,0,3343136,1068684,567064,443976,378998,413398,827622,1430916,301176,9734,8989374,na,na,na,na,3387830,129226,1243538,852304,266560,252940,279000,257160,310720,286800,305460,0,113960,151039.78,8989374,8989374,na,71469,na,na,498120,na,1209600,na,na,na,na,8145276.48,0,631646.4,na,na,0,0,0,225740,2726732,4924766,838684,53080,14870,832,na,na,8989374,na,9142,1996,298440,236442,748482,6656214,794778,39186,24,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,75044,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,672426,1219370,1246734,635234,1382444,1237748,1077792,700886,612068,2,na,na
neg,12,na,38,22,0,0,0,0,0,0,8,552,3908,0,0,0,2010,0,0,0,0,0,5636,4422,15260,368,0,0,0,0,14,22,0,0,0,0,0,0,0,0,4468,0,960,18,26,10,22,3432,0,0,0,0,3222,470,80,234,26,26,66,306,20,18,20900,0,4,0,0,2010,124,14072,1178,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,15220,11.54,20900,20900,26102,17,114,2044,20820,4468,1209600,256,0,2,0,1852.8,0,1677.12,na,na,0,0,0,448,2986,758,276,0,0,0,4,8,20900,na,936,14,10,210,140,1152,1662,340,4,0,24,42,596,112,0,32,0,0,2040,26,12,0,0,0,0,0,0,0,0,82,0,0,1212,174,132,28,8060,884,308,50,0,0,0,na,na,2718,1452,188,54,46,6,4,0,0,0,0,0
